Human_id,Species_id,Type
CFAP298-TCP10L,Cfap298,ortholog_one2many
PDXP,Pdxp,ortholog_one2one
PRR5-ARHGAP8,Arhgap8,ortholog_one2many
FAM155A,Fam155a,ortholog_one2one
PROZ,Proz,ortholog_one2one
TCP10L,Tcp10a,ortholog_many2many
TCP10L,Tcp10b,ortholog_many2many
TCP10L,Tcp10c,ortholog_many2many
PTPRT,Ptprt,ortholog_one2one
SERPINB10,Serpinb10,ortholog_one2one
TAF3,Taf3,ortholog_one2one
TMEM255B,Tmem255b,ortholog_one2one
MC4R,Mc4r,ortholog_one2one
SOD1,Sod1,ortholog_one2one
TYMS,Tyms,ortholog_one2one
SEC61A2,Sec61a2,ortholog_one2one
PCID2,Pcid2,ortholog_one2one
BTG3,Btg3,ortholog_one2one
WNT7B,Wnt7b,ortholog_one2one
OTC,Otc,ortholog_one2one
SYTL5,Sytl5,ortholog_one2one
SAMM50,Samm50,ortholog_one2one
SUMO3,Sumo3,ortholog_one2one
MRPL39,Mrpl39,ortholog_one2one
TMX3,Tmx3,ortholog_one2one
TXLNG,Txlng,ortholog_one2one
EYA2,Eya2,ortholog_one2one
SAMSN1,Samsn1,ortholog_one2one
PPP4R3C,4930415L06Rik,ortholog_one2many
PPP4R3C,4932429P05Rik,ortholog_one2many
GLRA2,Glra2,ortholog_one2one
TTC38,Ttc38,ortholog_one2one
RBFA,Rbfa,ortholog_one2one
C21orf58,2610028H24Rik,ortholog_one2one
RMC1,Rmc1,ortholog_one2one
DDX17,Ddx17,ortholog_one2one
ADGRG2,Adgrg2,ortholog_one2one
PCCA,Pcca,ortholog_one2one
WFDC12,Wfdc12,ortholog_one2one
CEBPB,Cebpb,ortholog_one2one
CELF2,Celf2,ortholog_one2one
SLC25A17,Slc25a17,ortholog_one2one
SMIM11A,Smim11,ortholog_one2many
SERPINB7,Serpinb7,ortholog_one2one
SIM2,Sim2,ortholog_one2one
TXN2,Txn2,ortholog_one2one
ZIC2,Zic2,ortholog_one2one
RIPPLY3,Ripply3,ortholog_one2one
RNU6-696P,Gm25609,ortholog_one2many
RRP1B,Rrp1b,ortholog_one2one
CDH20,Cdh20,ortholog_one2one
TUBGCP3,Tubgcp3,ortholog_one2one
YWHAB,Ywhab,ortholog_one2one
TRIOBP,Triobp,ortholog_one2one
PDXK,Pdxk,ortholog_one2one
WFDC11,Wfdc11,ortholog_one2one
ELMO2,Elmo2,ortholog_one2one
PTPN2,Ptpn2,ortholog_one2one
A4GALT,A4galt,ortholog_one2one
TTLL12,Ttll12,ortholog_one2one
GRK1,Grk1,ortholog_one2one
RNF113B,Rnf113a1,ortholog_one2many
CSTB,Cstb,ortholog_one2one
OBI1,Obi1,ortholog_one2one
RRP1,Rrp1,ortholog_one2one
ADM2,Adm2,ortholog_one2one
MEIG1,Meig1,ortholog_one2one
TMCO3,Tmco3,ortholog_one2one
SMDT1,Smdt1,ortholog_one2one
SEH1L,Seh1l,ortholog_one2one
PRR5,Prr5,ortholog_one2one
ITIH2,Itih2,ortholog_one2one
F10,F10,ortholog_one2one
AGPAT3,Agpat3,ortholog_one2one
GPC5,Gpc5,ortholog_one2one
LMAN1,Lman1,ortholog_one2one
UBL3,Ubl3,ortholog_one2one
MCF2L,Mcf2l,ortholog_one2one
RNU6-859P,U6,ortholog_one2many
RNU6-1150P,Gm25163,ortholog_one2many
ZMYND8,Zmynd8,ortholog_one2one
TRAPPC10,Trappc10,ortholog_one2many
PFKFB3,Pfkfb3,ortholog_one2one
PHLPP1,Phlpp1,ortholog_one2one
DEPDC5,Depdc5,ortholog_one2many
CDH19,Cdh19,ortholog_one2one
RAI2,Rai2,ortholog_one2one
CTPS2,Ctps2,ortholog_one2one
PWP2,Pwp2,ortholog_one2many
HSBP1L1,Hsbp1l1,ortholog_one2one
DYRK1A,Dyrk1a,ortholog_one2one
SLC14A1,Slc14a1,ortholog_one2one
PDHA1,Pdha1,ortholog_one2one
RASA3,Rasa3,ortholog_one2one
EIF1AX,Eif1ax,ortholog_one2one
GSX1,Gsx1,ortholog_one2one
ARL11,Arl11,ortholog_one2one
GPC6,Gpc6,ortholog_one2one
PHYH,Phyh,ortholog_one2one
S100G,S100g,ortholog_one2one
CUL4A,Cul4a,ortholog_one2one
WDR13,Wdr13,ortholog_one2one
RBM17,Rbm17,ortholog_one2one
DCAF8L2,Dcaf8l,ortholog_one2many
H2AP,H2ap,ortholog_one2one
RP2,Rp2,ortholog_one2one
CYBB,Cybb,ortholog_one2one
NUDT5,Nudt5,ortholog_one2one
PRDM15,Prdm15,ortholog_one2one
MBTPS2,Mbtps2,ortholog_one2one
NR0B1,Nr0b1,ortholog_one2one
SLC35A2,Slc35a2,ortholog_one2one
ITGBL1,Itgbl1,ortholog_one2one
CCDC3,Ccdc3,ortholog_one2one
UCMA,Ucma,ortholog_one2one
KIN,Kin,ortholog_one2one
EBPL,Ebpl,ortholog_one2one
FLT3,Flt3,ortholog_one2one
USP6NL,Usp6nl,ortholog_one2one
ADNP2,Adnp2,ortholog_one2one
C18orf21,2700062C07Rik,ortholog_one2one
ANKRD16,Ankrd16,ortholog_one2one
ARGLU1,Arglu1,ortholog_one2one
FARP1,Farp1,ortholog_one2one
RS1,Rs1,ortholog_one2one
KCTD1,Kctd1,ortholog_one2one
UPF2,Upf2,ortholog_one2one
KLHL15,Klhl15,ortholog_one2one
SCML2,Scml2,ortholog_one2one
SLC39A6,Slc39a6,ortholog_one2one
PKNOX1,Pknox1,ortholog_one2one
REPS2,Reps2,ortholog_one2one
IL15RA,Il15ra,ortholog_one2one
ZBTB14,Zbtb14,ortholog_one2one
GALR1,Galr1,ortholog_one2one
CBS,Cbs,ortholog_one2many
PCSK1N,Pcsk1n,ortholog_one2one
TSR2,Tsr2,ortholog_one2one
EIF2S3,Eif2s3x,ortholog_many2many
EIF2S3,Eif2s3y,ortholog_many2many
ZNF521,Zfp521,ortholog_one2one
EFHC2,Efhc2,ortholog_one2one
FAM216B,Fam216b,ortholog_one2one
MED14,Med14,ortholog_one2one
TNFSF11,Tnfsf11,ortholog_one2one
IMPACT,Impact,ortholog_one2one
TUBA3C,Tuba3b,ortholog_one2many
CBLN2,Cbln2,ortholog_one2one
RNU6-76P,Gm24461,ortholog_one2many
SUV39H2,Suv39h2,ortholog_one2one
RNU6-59P,U6,ortholog_one2many
RNU6-59P,U6,ortholog_one2many
SNORD102,Gm25091,ortholog_one2one
SNORA27,Gm23202,ortholog_one2one
RNU6-70P,Gm25323,ortholog_one2one
CHST7,Chst7,ortholog_one2one
RNU6-64P,U6,ortholog_one2one
RNU6-73P,Gm24708,ortholog_one2many
RNU6-73P,Gm23038,ortholog_one2many
USP27X,Usp27x,ortholog_one2one
RNU6-60P,U6,ortholog_one2one
CLCN5,Clcn5,ortholog_one2one
RNU6-81P,U6,ortholog_one2many
RNU6-80P,U6,ortholog_one2one
RNU6-66P,Gm26131,ortholog_one2many
RNU6-77P,Gm24848,ortholog_one2many
RNU6-67P,U6,ortholog_one2many
ACBD7,Acbd7,ortholog_one2one
MIR17,Mir17,ortholog_one2one
MIR18A,Mir18,ortholog_one2one
MIR19A,Mir19a,ortholog_one2one
MIR20A,Mir20a,ortholog_one2one
MIR19B1,Mir19b-1,ortholog_one2one
MIR92A1,Mir92b,ortholog_one2one
RNU1-24P,U1,ortholog_one2one
RPP38,Rpp38,ortholog_one2one
RNU6-83P,Gm25322,ortholog_one2one
RN7SKP10,7SK,ortholog_one2many
SNORD31B,Gm23246,ortholog_one2one
CRYAA,Cryaa,ortholog_one2many
SNORD36,Gm24134,ortholog_one2many
RAX,Rax,ortholog_one2one
ITIH5,Itih5,ortholog_one2one
RNU6-58P,Gm26226,ortholog_one2many
CCDC178,Ccdc178,ortholog_one2one
U2AF1,U2af1,ortholog_one2many
ITM2B,Itm2b,ortholog_one2one
CDK16,Cdk16,ortholog_one2one
TRIM13,Trim13,ortholog_one2one
FRMD4A,Frmd4a,ortholog_one2one
KCNRG,Kcnrg,ortholog_one2one
MIR15A,Mir15a,ortholog_one2one
SETD4,Setd4,ortholog_one2one
RNASEH2B,Rnaseh2b,ortholog_one2one
MRC1,Mrc1,ortholog_one2one
ARL5B,Arl5b,ortholog_one2one
TXNL4A,Txnl4a,ortholog_one2one
IFNGR2,Ifngr2,ortholog_one2one
CUBN,Cubn,ortholog_one2one
UBA1,Uba1,ortholog_one2one
DNAJC28,Dnajc28,ortholog_one2one
SLC19A1,Slc19a1,ortholog_one2one
VIM,Vim,ortholog_one2one
MBP,Mbp,ortholog_one2one
PIM3,Pim3,ortholog_one2one
COL18A1,Col18a1,ortholog_one2one
NUP50,Nup50,ortholog_one2many
NUP50,1700123L14Rik,ortholog_one2many
TRDMT1,Trdmt1,ortholog_one2one
MAGEB16,Mageb16,ortholog_one2one
DENND6B,Dennd6b,ortholog_one2one
RGN,Rgn,ortholog_one2one
ATXN10,Atxn10,ortholog_one2one
RBM3,Rbm3,ortholog_one2one
C1QL3,C1ql3,ortholog_one2one
MINDY3,Mindy3,ortholog_one2one
PTCHD1,Ptchd1,ortholog_one2one
FAM118A,Fam118a,ortholog_one2one
SYAP1,Syap1,ortholog_one2one
ZNF516,Zfp516,ortholog_one2one
ARMC3,Armc3,ortholog_one2one
CHADL,Chadl,ortholog_one2one
CHST9,Chst9,ortholog_one2one
CDKL5,Cdkl5,ortholog_one2one
BRD1,Brd1,ortholog_one2one
FAM3B,Fam3b,ortholog_one2one
ZNF397,Zfp397,ortholog_one2one
SMC1B,Smc1b,ortholog_one2one
LAMA1,Lama1,ortholog_one2one
ADAMTS1,Adamts1,ortholog_one2one
RNF185,Rnf185,ortholog_one2one
FAM124A,Fam124a,ortholog_one2one
C1QTNF9B,C1qtnf9,ortholog_one2many
CARD10,Card10,ortholog_one2one
ZAR1L,Zar1l,ortholog_one2one
MIS18A,Mis18a,ortholog_one2one
N4BP2L1,N4bp2l1,ortholog_one2one
ERCC6L,Ercc6l,ortholog_one2one
MRAP,Mrap,ortholog_one2one
NUDT11,Nudt11,ortholog_one2many
NUDT11,Nudt10,ortholog_one2many
WDR4,Wdr4,ortholog_one2one
MAP7D2,Map7d2,ortholog_one2one
TGM2,Tgm2,ortholog_one2one
TMEM241,Tmem241,ortholog_one2one
EXOSC8,Exosc8,ortholog_one2one
PEDS1,Gm20431,ortholog_one2many
PEDS1,Tmem189,ortholog_one2many
PISD,Pisd,ortholog_one2many
PISD,Gm20671,ortholog_one2many
NDUFV3,Ndufv3,ortholog_one2one
GRIPAP1,Gripap1,ortholog_one2one
CREM,Crem,ortholog_one2one
RIPOR3,Ripor3,ortholog_one2one
GABPA,Gabpa,ortholog_one2one
SUPT20H,Supt20,ortholog_one2one
SPATA2,Spata2,ortholog_one2one
CERK,Cerk,ortholog_one2one
FAM83D,Fam83d,ortholog_one2one
LFNG,Lfng,ortholog_one2one
ZNF334,Zfp334,ortholog_one2one
CLIC6,Clic6,ortholog_one2one
PIGP,Pigp,ortholog_one2one
RALGAPB,Ralgapb,ortholog_one2one
UNCX,Uncx,ortholog_one2one
PPP6R2,Ppp6r2,ortholog_one2one
ELP2,Elp2,ortholog_one2one
GET4,Get4,ortholog_one2one
KCNE2,Kcne2,ortholog_one2one
TPTE,Tpte,ortholog_one2many
INTS1,Ints1,ortholog_one2one
PFKFB1,Pfkfb1,ortholog_one2one
FOXL3,Foxl3,ortholog_one2one
RADIL,Radil,ortholog_one2one
SYNJ1,Synj1,ortholog_one2one
EIF2AK1,Eif2ak1,ortholog_one2one
SLC2A10,Slc2a10,ortholog_one2one
FAM236B,Gm9112,ortholog_many2many
FAM236B,1700011M02Rik,ortholog_many2many
PRR14L,Prr14l,ortholog_one2one
DYNLT3,Dynlt3,ortholog_one2one
PDGFA,Pdgfa,ortholog_one2one
KCNB1,Kcnb1,ortholog_one2one
RTL6,Rtl6,ortholog_one2one
AKAP4,Akap4,ortholog_one2one
KCNK15,Kcnk15,ortholog_one2one
FAM83F,Fam83f,ortholog_one2one
CDH22,Cdh22,ortholog_one2one
ZFAND2A,Zfand2a,ortholog_one2one
PVALB,Pvalb,ortholog_one2one
OCSTAMP,Ocstamp,ortholog_one2one
RNF114,Rnf114,ortholog_one2one
PMS2,Pms2,ortholog_one2many
PMS2,Gm42421,ortholog_one2many
ALG12,Alg12,ortholog_one2one
LIPI,Lipi,ortholog_one2one
FBXL16,Fbxl16,ortholog_one2one
TIMM17B,Timm17b,ortholog_one2one
CD226,Cd226,ortholog_one2one
NSUN6,Nsun6,ortholog_one2one
SLC35C2,Slc35c2,ortholog_one2one
RAB40C,Rab40c,ortholog_one2one
PPARA,Ppara,ortholog_one2one
PIP4K2A,Pip4k2a,ortholog_one2one
VSIG4,Vsig4,ortholog_one2one
RNF125,Rnf125,ortholog_one2one
RBM11,Rbm11,ortholog_one2one
ATP7B,Atp7b,ortholog_one2one
SYNGR1,Syngr1,ortholog_one2one
PIGN,Pign,ortholog_one2one
GFER,Gfer,ortholog_one2one
ZC4H2,Zc4h2,ortholog_one2one
MIOS,Mios,ortholog_one2one
C10orf67,4921504E06Rik,ortholog_one2one
FLYWCH2,Flywch2,ortholog_one2one
HSPA13,Hspa13,ortholog_one2one
JADE3,Jade3,ortholog_one2one
SEZ6L,Sez6l,ortholog_one2one
PSMG1,Psmg1,ortholog_one2one
FOXR2,Foxr2,ortholog_one2one
SLC9A7,Slc9a7,ortholog_one2one
BRAT1,Brat1,ortholog_one2one
MALRD1,Malrd1,ortholog_one2one
BRWD1,Brwd1,ortholog_one2one
MEOX2,Meox2,ortholog_one2one
GATA1,Gata1,ortholog_one2one
FAM20C,Fam20c,ortholog_one2one
TSC2,Tsc2,ortholog_one2one
ST8SIA6,St8sia6,ortholog_one2one
MAGEH1,Mageh1,ortholog_one2one
FOXK1,Foxk1,ortholog_one2one
GAD2,Gad2,ortholog_one2one
SLC7A3,Slc7a3,ortholog_one2one
EDEM2,Edem2,ortholog_one2one
DGKK,Dgkk,ortholog_one2one
C7orf50,3110082I17Rik,ortholog_one2one
TTYH3,Ttyh3,ortholog_one2one
PIR,Pir,ortholog_one2one
RBBP9,Rbbp9,ortholog_one2one
MKX,Mkx,ortholog_one2one
NCOA3,Ncoa3,ortholog_one2one
EDA2R,Eda2r,ortholog_one2one
GDF2,Gdf2,ortholog_one2one
IFT27,Ift27,ortholog_one2one
CYSLTR1,Cysltr1,ortholog_one2one
AIMP2,Aimp2,ortholog_one2one
ODAD2,Odad2,ortholog_one2one
ATP6AP2,Atp6ap2,ortholog_one2one
HMGN1,Hmgn1,ortholog_one2one
ARFGAP3,Arfgap3,ortholog_one2one
SUN1,Sun1,ortholog_one2one
RFXAP,Rfxap,ortholog_one2one
FGF22,Fgf22,ortholog_one2one
POLR1D,Polr1d,ortholog_one2one
ITGA8,Itga8,ortholog_one2one
POLRMT,Polrmt,ortholog_one2one
TRPC4,Trpc4,ortholog_one2one
NINL,Ninl,ortholog_one2one
ATP5MGL,Gm5426,ortholog_many2many
ATP5MGL,Atp5l,ortholog_many2many
PDGFB,Pdgfb,ortholog_one2one
SVIL,Svil,ortholog_one2one
MC3R,Mc3r,ortholog_one2one
PABPC1L,Pabpc1l,ortholog_one2one
MPPED1,Mpped1,ortholog_one2one
FSTL3,Fstl3,ortholog_one2one
CCDC117,Ccdc117,ortholog_one2one
PLPP2,Plpp2,ortholog_one2one
PARVG,Parvg,ortholog_one2one
BPI,Bpi,ortholog_one2one
OR4F17,Olfr1293-ps,ortholog_many2many
OR4F17,Olfr1291-ps1,ortholog_many2many
OR4F17,Olfr1289,ortholog_many2many
CFD,Cfd,ortholog_one2one
GET1-SH3BGR,Sh3bgr,ortholog_one2many
MISP,Misp,ortholog_one2one
TMEM184B,Tmem184b,ortholog_one2one
AHCY,Gm4737,ortholog_one2many
AHCY,Ahcy,ortholog_one2many
SLC16A2,Slc16a2,ortholog_one2one
F7,F7,ortholog_one2one
DSCAM,Dscam,ortholog_one2one
SUN5,Sun5,ortholog_one2one
ZCCHC13,Zcchc13,ortholog_one2one
FGD1,Fgd1,ortholog_one2one
BIK,Bik,ortholog_one2one
SLC46A3,Slc46a3,ortholog_one2one
COMMD3,Commd3,ortholog_one2one
SDK1,Sdk1,ortholog_one2one
RASL11A,Rasl11a,ortholog_one2one
RBFOX2,Rbfox2,ortholog_one2one
RNF126,Rnf126,ortholog_one2one
RBM38,Rbm38,ortholog_one2one
MAGED2,Maged2,ortholog_one2one
RNU6-68P,U6,ortholog_one2many
CPB2,Cpb2,ortholog_one2one
PCK1,Pck1,ortholog_one2one
BACE2,Bace2,ortholog_one2one
TOLLIP,Tollip,ortholog_one2one
PREX1,Prex1,ortholog_one2one
LCP1,Lcp1,ortholog_one2one
SLC39A12,Slc39a12,ortholog_one2one
KLF8,Klf8,ortholog_one2one
C7orf26,E130309D02Rik,ortholog_one2one
RIPK4,Ripk4,ortholog_one2one
PIM2,Pim2,ortholog_one2one
CIRBP,Cirbp,ortholog_one2one
IGF2,Igf2,ortholog_one2one
SIAH3,Siah3,ortholog_one2one
KIF4A,Kif4,ortholog_one2one
ABCG1,Abcg1,ortholog_one2one
ZFAND4,Zfand4,ortholog_one2one
TTLL1,Ttll1,ortholog_one2one
LRRC63,Lrrc63,ortholog_one2one
TP53RK,Trp53rka,ortholog_one2many
TP53RK,Trp53rkb,ortholog_one2many
MOCOS,Mocos,ortholog_one2one
UQCC1,Uqcc1,ortholog_one2one
NALCN,Nalcn,ortholog_one2one
MUC5B,Muc5b,ortholog_one2one
NETO1,Neto1,ortholog_one2one
MYO3A,Myo3a,ortholog_one2one
RIBC2,Ribc2,ortholog_one2one
TRO,Tro,ortholog_one2one
BRSK2,Brsk2,ortholog_one2one
GGA1,Gga1,ortholog_one2one
ATP9B,Atp9b,ortholog_one2one
TFF2,Tff2,ortholog_one2one
TFF1,Tff1,ortholog_one2one
TMPRSS3,Tmprss3,ortholog_one2one
TPP2,Tpp2,ortholog_one2one
BMI1,Bmi1,ortholog_one2one
PTGIS,Ptgis,ortholog_one2one
PLCB1,Plcb1,ortholog_one2one
UBASH3A,Ubash3a,ortholog_one2one
MSRB2,Msrb2,ortholog_one2one
CNDP2,Cndp2,ortholog_one2one
OR13A1,Olfr211,ortholog_one2one
ICA1,Ica1,ortholog_one2one
CCDC168,Gm8251,ortholog_one2one
TEX30,Tex30,ortholog_one2one
TMEM72,Tmem72,ortholog_one2one
PTF1A,Ptf1a,ortholog_one2one
FGF16,Fgf16,ortholog_one2one
TSSC4,Tssc4,ortholog_one2one
POGLUT2,Poglut2,ortholog_one2one
CPXCR1,Cpxcr1,ortholog_one2one
LGALS1,Lgals1,ortholog_one2one
HDAC8,Hdac8,ortholog_one2many
BIVM-ERCC5,Bivm,ortholog_many2many
BIVM-ERCC5,Ercc5,ortholog_many2many
P2RX5-TAX1BP3,P2rx5,ortholog_one2many
TTC28,Ttc28,ortholog_one2one
DCLRE1C,Dclre1c,ortholog_one2one
SGSM2,Sgsm2,ortholog_one2one
OR52B4,Olfr547,ortholog_one2one
BIVM,Bivm,ortholog_many2many
BIVM,Ercc5,ortholog_many2many
KCNQ1,Kcnq1,ortholog_one2one
RNU6-1149P,U6,ortholog_one2many
RSPH1,Rsph1,ortholog_one2one
MB,Mb,ortholog_one2one
SLC37A1,Slc37a1,ortholog_one2one
GAS6,Gas6,ortholog_one2one
TSPAN13,Tspan13,ortholog_one2one
PKDREJ,Pkdrej,ortholog_one2one
SERPINB2,Serpinb2,ortholog_one2one
ANKRD54,Ankrd54,ortholog_one2one
TRIM21,Trim21,ortholog_one2one
WNT7A,Wnt7a,ortholog_one2one
PDE9A,Pde9a,ortholog_one2one
RPA3,Rpa3,ortholog_one2one
NUDT15,Nudt15,ortholog_one2one
MED4,Med4,ortholog_one2one
NXPH1,Nxph1,ortholog_one2one
CHL1,Chl1,ortholog_one2one
APBB1,Apbb1,ortholog_one2one
ANKFY1,Ankfy1,ortholog_one2one
THSD7A,Thsd7a,ortholog_one2one
CNDP1,Cndp1,ortholog_one2one
RB1,Rb1,ortholog_one2one
TSPO,Tspo,ortholog_one2one
ANKRD61,Ankrd61,ortholog_one2one
PAPOLB,Papolb,ortholog_one2one
SGCG,Sgcg,ortholog_one2one
RSPH10B,Rsph10b,ortholog_one2many
CBLN4,Cbln4,ortholog_one2one
BPIFB3,Bpifb3,ortholog_one2one
INPP5J,Inpp5j,ortholog_one2one
RBM26,Rbm26,ortholog_one2one
PARD6G,Pard6g,ortholog_one2one
ATP9A,Atp9a,ortholog_one2one
SPAG7,Spag7,ortholog_one2one
ZDHHC20,Zdhhc20,ortholog_one2one
PSMG3,Psmg3,ortholog_one2one
TWSG1,Twsg1,ortholog_one2one
RALY,Raly,ortholog_one2one
DCLK1,Dclk1,ortholog_one2one
ZZEF1,Zzef1,ortholog_one2one
C1GALT1,C1galt1,ortholog_one2one
DOK6,Dok6,ortholog_one2one
CAV3,Cav3,ortholog_one2one
PRKAR1B,Prkar1b,ortholog_one2one
RPL3L,Rpl3l,ortholog_one2one
KIAA1328,AW554918,ortholog_one2one
DYNC1LI1,Dync1li1,ortholog_one2one
ATP12A,Atp12a,ortholog_one2one
RPS2,Rps2,ortholog_one2one
ABCA7,Abca7,ortholog_one2one
EFNB2,Efnb2,ortholog_one2one
PROSER2,Proser2,ortholog_one2one
DGKH,Dgkh,ortholog_one2one
CFAP61,Cfap61,ortholog_one2one
CRK,Crk,ortholog_one2one
MAPK8,Mapk8,ortholog_one2one
ZADH2,Zadh2,ortholog_one2one
RAP1GAP2,Rap1gap2,ortholog_one2one
ANKRD29,Ankrd29,ortholog_one2one
CRYBB2,Crybb2,ortholog_one2one
RSPH10B2,Rsph10b,ortholog_one2many
MOB2,Mob2,ortholog_one2one
PITPNB,Pitpnb,ortholog_one2one
SERPINB8,Serpinb8,ortholog_one2one
SLC6A1,Slc6a1,ortholog_one2one
UPRT,Uprt,ortholog_one2one
EFNA2,Efna2,ortholog_one2one
MED16,Med16,ortholog_one2one
CCKBR,Cckbr,ortholog_one2one
NHLRC4,Nhlrc4,ortholog_one2one
CCBE1,Ccbe1,ortholog_one2one
SNAI1,Snai1,ortholog_one2one
WIPI2,Wipi2,ortholog_one2one
DERL2,Derl2,ortholog_one2one
WDR90,Wdr90,ortholog_one2one
CDK5RAP1,Cdk5rap1,ortholog_one2one
HDX,Hdx,ortholog_one2one
GALNT18,Galnt18,ortholog_one2one
DZIP1,Dzip1,ortholog_one2one
LRRC30,Lrrc30,ortholog_one2one
CSNK1E,Csnk1e,ortholog_one2many
RNU6-349P,Gm23124,ortholog_one2one
RN7SKP146,7SK,ortholog_one2one
C11orf42,Gm5901,ortholog_one2one
RNU6-1032P,Gm23453,ortholog_one2many
MIR133A1,Mir133a-1,ortholog_one2one
MIR1-2,Mir1a-2,ortholog_one2one
TEKT1,Tekt1,ortholog_one2one
GPRIN2,Gprin2,ortholog_one2one
PABPC5,Pabpc5,ortholog_one2one
RNU6-1242P,Gm25045,ortholog_one2one
RN7SKP182,7SK,ortholog_one2many
MIR187,Mir187,ortholog_one2one
CALCB,Calcb,ortholog_one2one
RNU6-1278P,Gm24735,ortholog_one2one
RNU6-706P,U6,ortholog_one2many
RNU6-706P,Gm25918,ortholog_one2many
ARL13A,Arl13a,ortholog_one2one
RNU6-708P,U6,ortholog_one2one
RNU6-737P,U6,ortholog_one2one
SCARNA17,Gm25913,ortholog_one2one
KIAA1217,Etl4,ortholog_one2one
RNU4-17P,Gm25995,ortholog_one2many
RNU6-142P,Gm22305,ortholog_one2many
RNU6-142P,U6,ortholog_one2many
RNU6-142P,U6,ortholog_one2many
PTH,Pth,ortholog_one2one
RNU6-1037P,Gm25081,ortholog_one2many
RNF167,Rnf167,ortholog_one2one
AP5Z1,Ap5z1,ortholog_one2one
RNU6-346P,Gm22769,ortholog_one2many
RNU6-346P,Gm24552,ortholog_one2many
SUCLA2,Sucla2,ortholog_one2one
BRWD3,Brwd3,ortholog_one2one
RIC3,Ric3,ortholog_one2one
PIAS2,Pias2,ortholog_one2one
TBC1D25,Tbc1d25,ortholog_one2one
TRPM5,Trpm5,ortholog_one2one
EP300,Ep300,ortholog_one2one
TAX1BP3,Tax1bp3,ortholog_one2one
STK4,Stk4,ortholog_one2one
EDA,Eda,ortholog_one2one
PIMREG,Pimreg,ortholog_one2one
NDUFA4,Ndufa4,ortholog_one2one
TELO2,Telo2,ortholog_one2one
HDHD2,Hdhd2,ortholog_one2one
UCHL3,Uchl4,ortholog_one2many
UCHL3,Uchl3,ortholog_one2many
ARID3A,Arid3a,ortholog_one2one
SCIN,Scin,ortholog_one2one
CHM,Chm,ortholog_one2one
INCA1,Inca1,ortholog_one2one
SBNO2,Sbno2,ortholog_one2one
RN7SKP9,7SK,ortholog_one2many
RN7SKP9,7SK,ortholog_one2many
GPR183,Gpr183,ortholog_one2one
PIN4,Pin4,ortholog_one2one
SNORA31,Gm24240,ortholog_one2many
SNORA31,Snora31,ortholog_one2many
SNORA31,Gm24165,ortholog_one2many
DNAJB7,Dnajb7,ortholog_one2one
IER3IP1,Gm50364,ortholog_one2many
RBX1,Rbx1,ortholog_one2one
RNU6-1131P,Gm25512,ortholog_one2one
SKOR2,Skor2,ortholog_one2one
WFIKKN1,Wfikkn1,ortholog_one2one
MICALL2,Micall2,ortholog_one2one
TGIF1,Tgif1,ortholog_one2one
KDELR3,Kdelr3,ortholog_one2one
SLC17A9,Slc17a9,ortholog_one2one
NUP88,Nup88,ortholog_one2one
RPS6KA6,Rps6ka6,ortholog_one2one
FAM234A,Fam234a,ortholog_one2one
PLA2G3,Pla2g3,ortholog_one2one
PNPLA5,Pnpla5,ortholog_one2one
SLC25A30,Slc25a30,ortholog_one2one
STK33,Stk33,ortholog_one2one
POLDIP3,Poldip3,ortholog_one2one
C2CD4C,C2cd4c,ortholog_one2one
ONECUT3,Onecut3,ortholog_one2one
CYP24A1,Cyp24a1,ortholog_one2one
ARMCX2,Armcx2,ortholog_one2one
GRIN3B,Grin3b,ortholog_one2one
COX19,Cox19,ortholog_one2one
C3orf20,4930590J08Rik,ortholog_one2one
DOC2B,Doc2b,ortholog_one2one
STK11,Stk11,ortholog_one2one
TAF4B,Taf4b,ortholog_one2one
TPT1,Tpt1,ortholog_one2one
NPY,Npy,ortholog_one2one
GZF1,Gzf1,ortholog_one2one
PYGB,Pygb,ortholog_one2one
ARL4A,Arl4a,ortholog_one2one
JMJD1C,Jmjd1c,ortholog_one2one
POF1B,Pof1b,ortholog_one2one
GPR146,Gpr146,ortholog_one2one
KLHL4,Klhl4,ortholog_one2one
GRAP2,Grap2,ortholog_one2one
CAMKK1,Camkk1,ortholog_one2one
SMCHD1,Smchd1,ortholog_one2one
CNN2,Cnn2,ortholog_one2one
ETV1,Etv1,ortholog_one2one
ABHD13,Abhd13,ortholog_one2one
PPP1R3D,Ppp1r3d,ortholog_one2one
LIG4,Lig4,ortholog_one2one
PFDN4,Pfdn4,ortholog_one2one
ESD,Esd,ortholog_one2one
TAMM41,Tamm41,ortholog_one2one
PATZ1,Patz1,ortholog_one2one
LMO1,Lmo1,ortholog_one2one
AK3,Ak3,ortholog_one2one
DEFB116,Defb29,ortholog_one2one
PSMA7,Psma7,ortholog_one2one
PHF8,Phf8,ortholog_one2one
HTR2A,Htr2a,ortholog_one2one
PTPN5,Ptpn5,ortholog_one2one
DEFB119,Defb19,ortholog_one2one
TDRD3,Tdrd3,ortholog_one2one
PMAIP1,Pmaip1,ortholog_one2one
CDH26,Cdh26,ortholog_one2one
ZNF519,Zfp941,ortholog_one2one
LYZL2,Lyzl1,ortholog_one2many
P2RX1,P2rx1,ortholog_one2one
SHISAL1,Shisal1,ortholog_one2one
RCL1,Rcl1,ortholog_one2one
NOVA1,Nova1,ortholog_one2one
